Date,itemName,p_mean,p_75,p_25,weighting,p_mean_weighted,p_75_weighted,p_25 weighted
01/01/2015,Sausage,5.643065,6.99,4.4,0.12,0.6771678,0.8388,0.528
01/02/2015,Sausage,5.627202,6.995,4.41,0.12,0.67526424,0.8394,0.5292
01/03/2015,Sausage,5.544591,6.99,4.19,0.12,0.66535092,0.8388,0.5028
01/04/2015,Sausage,5.594856,7,4.38,0.12,0.67138272,0.84,0.5256
01/05/2015,Sausage,5.665129,7,4.41,0.12,0.67981548,0.84,0.5292
01/06/2015,Sausage,5.54172,6.99,4.36,0.12,0.6650064,0.8388,0.5232
01/07/2015,Sausage,5.637866,7.06,4.17,0.12,0.67654392,0.8472,0.5004
01/08/2015,Sausage,5.69969,7.04,4.38,0.12,0.6839628,0.8448,0.5256
01/09/2015,Sausage,5.596177,7.015,4.17,0.12,0.67154124,0.8418,0.5004
01/10/2015,Sausage,5.567276,7.2,3.74,0.12,0.66807312,0.864,0.4488
01/11/2015,Sausage,5.604708,7.25,4.16,0.12,0.67256496,0.87,0.4992
01/12/2015,Sausage,5.519783,7.06,4.16,0.12,0.66237396,0.8472,0.4992
01/01/2016,Sausage,5.497891,7.25,3.52,0.12,0.65974692,0.87,0.4224
01/02/2016,Sausage,5.398513,6.99,3.52,0.12,0.64782156,0.8388,0.4224
01/03/2016,Sausage,5.295089,6.99,3.31,0.12,0.63541068,0.8388,0.3972
01/04/2016,Sausage,5.369036,6.99,3.5,0.12,0.64428432,0.8388,0.42
01/05/2016,Sausage,5.359384,6.99,3.5,0.12,0.64312608,0.8388,0.42
01/06/2016,Sausage,5.426523,6.995,3.395,0.12,0.65118276,0.8394,0.4074
01/07/2016,Sausage,5.402371,6.99,3.5,0.12,0.64828452,0.8388,0.42
01/08/2016,Sausage,5.469073,6.99,3.5,0.12,0.65628876,0.8388,0.42
01/09/2016,Sausage,5.534741,7.28,3.5,0.12,0.66416892,0.8736,0.42
01/10/2016,Sausage,5.46391,7.28,3.31,0.12,0.6556692,0.8736,0.3972
01/11/2016,Sausage,5.540852,7.4,3.31,0.12,0.66490224,0.888,0.3972
01/12/2016,Sausage,5.649351,7.47,3.5,0.12,0.67792212,0.8964,0.42
01/01/2017,Sausage,5.556739,7.36,3.5,0.12,0.66680868,0.8832,0.42
01/02/2017,Sausage,5.514811,7.48,3.52,0.12,0.66177732,0.8976,0.4224
01/03/2017,Sausage,5.517472,7.48,3.72,0.12,0.66209664,0.8976,0.4464
01/04/2017,Sausage,5.421107,7.28,3.31,0.12,0.65053284,0.8736,0.3972
01/05/2017,Sausage,5.558546,7.49,3.31,0.12,0.66702552,0.8988,0.3972
01/06/2017,Sausage,5.559552,7.48,3.72,0.12,0.66714624,0.8976,0.4464
01/07/2017,Sausage,5.60674,7.48,3.72,0.12,0.6728088,0.8976,0.4464
01/08/2017,Sausage,5.591838,7.285,3.735,0.12,0.67102056,0.8742,0.4482
01/09/2017,Sausage,5.616914,7.48,3.72,0.12,0.67402968,0.8976,0.4464
01/10/2017,Sausage,5.560704,7.28,3.75,0.12,0.66728448,0.8736,0.45
01/11/2017,Sausage,5.618635,7.49,3.75,0.12,0.6742362,0.8988,0.45
01/12/2017,Sausage,5.744674,7.69,3.75,0.12,0.68936088,0.9228,0.45
01/01/2018,Sausage,5.798583,7.69,3.75,0.12,0.69582996,0.9228,0.45
01/02/2018,Sausage,5.672734,7.48,3.75,0.12,0.68072808,0.8976,0.45
01/03/2018,Sausage,5.679094,7.39,3.75,0.12,0.68149128,0.8868,0.45
01/04/2018,Sausage,5.620521,7.5,3.72,0.12,0.67446252,0.9,0.4464
01/05/2018,Sausage,5.586547,7.69,3.63,0.12,0.67038564,0.9228,0.4356
01/06/2018,Sausage,5.638394,7.72,3.64,0.12,0.67660728,0.9264,0.4368
01/07/2018,Sausage,5.690582,7.8,3.72,0.12,0.68286984,0.936,0.4464
01/08/2018,Sausage,5.537577,7.495,3.74,0.12,0.66450924,0.8994,0.4488
01/09/2018,Sausage,5.593406,7.795,3.63,0.12,0.67120872,0.9354,0.4356
01/10/2018,Sausage,5.693308,7.8,3.74,0.12,0.68319696,0.936,0.4488
01/11/2018,Sausage,5.587692,7.5,3.64,0.12,0.67052304,0.9,0.4368
01/12/2018,Sausage,5.604038,7.55,3.72,0.12,0.67248456,0.906,0.4464
01/01/2019,Sausage,5.787924,7.9,3.74,0.12,0.69455088,0.948,0.4488
01/02/2019,Sausage,5.743722,7.9,3.74,0.12,0.68924664,0.948,0.4488
01/03/2019,Sausage,5.71434,7.81,3.64,0.12,0.6857208,0.9372,0.4368
01/04/2019,Sausage,5.756583,7.81,3.75,0.12,0.69078996,0.9372,0.45
01/05/2019,Sausage,5.781942,7.8,3.75,0.12,0.69383304,0.936,0.45
01/06/2019,Sausage,5.730183,7.9,3.67,0.12,0.68762196,0.948,0.4404
01/07/2019,Sausage,5.789194,7.91,3.72,0.12,0.69470328,0.9492,0.4464
01/08/2019,Sausage,5.769562,7.91,3.72,0.12,0.69234744,0.9492,0.4464
01/09/2019,Sausage,5.758917,7.81,3.64,0.12,0.69107004,0.9372,0.4368
01/10/2019,Sausage,5.716398,7.5,3.64,0.12,0.68596776,0.9,0.4368
01/11/2019,Sausage,5.740228,7.79,3.39,0.12,0.68882736,0.9348,0.4068
01/12/2019,Sausage,5.787391,7.86,3.73,0.12,0.69448692,0.9432,0.4476
01/01/2020,Sausage,5.856007,7.99,3.74,0.12,0.70272084,0.9588,0.4488
01/02/2020,Sausage,5.791835,7.64,3.72,0.12,0.6950202,0.9168,0.4464
01/03/2020,Sausage,6.101531,8.05,4.07,0.12,0.73218372,0.966,0.4884
01/04/2020,Sausage,5.55036,7.5,3.72,0.12,0.6660432,0.9,0.4464
01/05/2020,Sausage,5.627914,7.48,3.75,0.12,0.67534968,0.8976,0.45
01/06/2020,Sausage,5.716794,7.5,3.72,0.12,0.68601528,0.9,0.4464
01/07/2020,Sausage,5.8625,7.5,3.75,0.12,0.7035,0.9,0.45
01/08/2020,Sausage,6.078069,7.99,3.64,0.12,0.72936828,0.9588,0.4368
01/09/2020,Sausage,6.082975,7.99,3.75,0.12,0.729957,0.9588,0.45
01/10/2020,Sausage,6.02083,8,3.66,0.12,0.7224996,0.96,0.4392
01/11/2020,Sausage,6.158552,8.29,3.66,0.12,0.73902624,0.9948,0.4392
01/12/2020,Sausage,6.274426,8.5,4.19,0.12,0.75293112,1.02,0.5028
01/01/2021,Sausage,6.10015,8.275,3.955,0.12,0.732018,0.993,0.4746
01/02/2021,Sausage,6.124589,8.27,4.19,0.12,0.73495068,0.9924,0.5028
01/03/2021,Sausage,6.122933,8,4.19,0.12,0.73475196,0.96,0.5028
01/04/2021,Sausage,5.945066,7.5,4.19,0.12,0.71340792,0.9,0.5028
01/05/2021,Sausage,6.29399,8.37,4.41,0.12,0.7552788,1.0044,0.5292
01/06/2021,Sausage,6.137297,7.99,4.41,0.12,0.73647564,0.9588,0.5292
01/07/2021,Sausage,6.118137,8,3.96,0.12,0.73417644,0.96,0.4752
01/08/2021,Sausage,6.077026,7.75,4.38,0.12,0.72924312,0.93,0.5256
01/09/2021,Sausage,6.232148,8.13,4.3,0.12,0.74785776,0.9756,0.516
01/10/2021,Sausage,6.307094,8.25,4.38,0.12,0.75685128,0.99,0.5256
01/11/2021,Sausage,6.21161,7.98,4.23,0.12,0.7453932,0.9576,0.5076
01/12/2021,Sausage,6.257605,8.25,3.96,0.12,0.7509126,0.99,0.4752
01/01/2022,Sausage,6.31146,8.33,4.07,0.12,0.7573752,0.9996,0.4884
01/02/2022,Sausage,6.296804,8.29,4.15,0.12,0.75561648,0.9948,0.498
01/03/2022,Sausage,6.320037,8.24,4.07,0.12,0.75840444,0.9888,0.4884
01/04/2022,Sausage,6.291778,8.25,4.07,0.12,0.75501336,0.99,0.4884
01/05/2022,Sausage,6.383961,8,3.75,0.12,0.76607532,0.96,0.45
01/06/2022,Sausage,6.74647,8.75,4.41,0.12,0.8095764,1.05,0.5292
01/07/2022,Sausage,6.640775,8.75,4.3,0.12,0.796893,1.05,0.516
01/08/2022,Sausage,6.827045,8.76,4.41,0.12,0.8192454,1.0512,0.5292
01/09/2022,Sausage,6.814612,8.75,4.41,0.12,0.81775344,1.05,0.5292
01/10/2022,Sausage,6.681667,8.45,4.41,0.12,0.80180004,1.014,0.5292
01/11/2022,Sausage,6.972863,8.89,4.41,0.12,0.83674356,1.0668,0.5292
01/01/2006,Tea,1.475625,1.69,1.33,0.0125,0.018445313,0.021125,0.016625
01/02/2006,Tea,1.47203,1.65,1.37,0.0125,0.018400375,0.020625,0.017125
01/03/2006,Tea,1.438369,1.65,1.29,0.0125,0.017979613,0.020625,0.016125
01/04/2006,Tea,1.437426,1.645,1.29,0.0125,0.017967825,0.0205625,0.016125
01/05/2006,Tea,1.481029,1.69,1.29,0.0125,0.018512863,0.021125,0.016125
01/06/2006,Tea,1.519574,1.69,1.29,0.0125,0.018994675,0.021125,0.016125
01/07/2006,Tea,1.511533,1.69,1.29,0.0125,0.018894163,0.021125,0.016125
01/08/2006,Tea,1.560071,1.79,1.29,0.0125,0.019500888,0.022375,0.016125
01/09/2006,Tea,1.569859,1.79,1.4,0.0125,0.019623238,0.022375,0.0175
01/10/2006,Tea,1.576786,1.75,1.46,0.0125,0.019709825,0.021875,0.01825
01/11/2006,Tea,1.572518,1.79,1.4,0.0125,0.019656475,0.022375,0.0175
01/12/2006,Tea,1.579645,1.85,1.43,0.0125,0.019745563,0.023125,0.017875
01/01/2007,Tea,1.559559,1.75,1.365,0.0125,0.019494488,0.021875,0.0170625
01/02/2007,Tea,1.584085,1.89,1.49,0.0125,0.019801063,0.023625,0.018625
01/03/2007,Tea,1.593082,1.89,1.51,0.0125,0.019913525,0.023625,0.018875
01/04/2007,Tea,1.534286,1.75,1.3,0.0125,0.019178575,0.021875,0.01625
01/05/2007,Tea,1.598333,1.87,1.5,0.0125,0.019979163,0.023375,0.01875
01/06/2007,Tea,1.59869,1.89,1.43,0.0125,0.019983625,0.023625,0.017875
01/07/2007,Tea,1.585674,1.79,1.39,0.0125,0.019820925,0.022375,0.017375
01/08/2007,Tea,1.584726,1.89,1.46,0.0125,0.019809075,0.023625,0.01825
01/09/2007,Tea,1.605839,1.89,1.46,0.0125,0.020072988,0.023625,0.01825
01/10/2007,Tea,1.58137,1.84,1.39,0.0125,0.019767125,0.023,0.017375
01/11/2007,Tea,1.565972,1.845,1.33,0.0125,0.01957465,0.0230625,0.016625
01/12/2007,Tea,1.522517,1.77,1.26,0.0125,0.019031463,0.022125,0.01575
01/01/2008,Tea,1.52726,1.85,1.38,0.0125,0.01909075,0.023125,0.01725
01/02/2008,Tea,1.560963,1.77,1.39,0.0125,0.019512038,0.022125,0.017375
01/03/2008,Tea,1.565037,1.77,1.39,0.0125,0.019562963,0.022125,0.017375
01/04/2008,Tea,1.585482,1.89,1.37,0.0125,0.019818525,0.023625,0.017125
01/05/2008,Tea,1.629778,1.89,1.39,0.0125,0.020372225,0.023625,0.017375
01/06/2008,Tea,1.638905,1.89,1.39,0.0125,0.020486313,0.023625,0.017375
01/07/2008,Tea,1.690657,1.89,1.47,0.0125,0.021133213,0.023625,0.018375
01/08/2008,Tea,1.688561,1.89,1.44,0.0125,0.021107013,0.023625,0.018
01/09/2008,Tea,1.69,1.95,1.44,0.0125,0.021125,0.024375,0.018
01/10/2008,Tea,1.719014,1.97,1.49,0.0125,0.021487675,0.024625,0.018625
01/11/2008,Tea,1.719078,1.97,1.49,0.0125,0.021488475,0.024625,0.018625
01/12/2008,Tea,1.678,1.89,1.36,0.0125,0.020975,0.023625,0.017
01/01/2009,Tea,1.735833,2.015,1.545,0.0125,0.021697913,0.0251875,0.0193125
01/02/2009,Tea,1.743185,1.99,1.39,0.0125,0.021789813,0.024875,0.017375
01/03/2009,Tea,1.782357,2.035,1.56,0.0125,0.022279463,0.0254375,0.0195
01/04/2009,Tea,1.761875,2.05,1.4,0.0125,0.022023438,0.025625,0.0175
01/05/2009,Tea,1.727676,2,1.41,0.0125,0.02159595,0.025,0.017625
01/06/2009,Tea,1.775839,2,1.5,0.0125,0.022197988,0.025,0.01875
01/07/2009,Tea,1.803796,2.05,1.5,0.0125,0.02254745,0.025625,0.01875
01/08/2009,Tea,1.872042,2.09,1.58,0.0125,0.023400525,0.026125,0.01975
01/09/2009,Tea,1.846181,2.09,1.58,0.0125,0.023077263,0.026125,0.01975
01/10/2009,Tea,1.840839,2.1,1.58,0.0125,0.023010488,0.02625,0.01975
01/11/2009,Tea,1.772808,2.12,1.35,0.0125,0.0221601,0.0265,0.016875
01/12/2009,Tea,1.833929,2.09,1.54,0.0125,0.022924113,0.026125,0.01925
01/01/2010,Tea,1.863669,2.2,1.5,0.0125,0.023295863,0.0275,0.01875
01/02/2010,Tea,1.838382,2.2,1.34,0.0125,0.022979775,0.0275,0.01675
01/03/2010,Tea,1.937465,2.2,1.58,0.0125,0.024218313,0.0275,0.01975
01/04/2010,Tea,2.007676,2.28,1.58,0.0125,0.02509595,0.0285,0.01975
01/05/2010,Tea,2.027059,2.28,1.665,0.0125,0.025338238,0.0285,0.0208125
01/06/2010,Tea,2.009556,2.28,1.62,0.0125,0.02511945,0.0285,0.02025
01/07/2010,Tea,1.965845,2.28,1.58,0.0125,0.024573063,0.0285,0.01975
01/08/2010,Tea,2.003239,2.28,1.65,0.0125,0.025040488,0.0285,0.020625
01/09/2010,Tea,1.954859,2.28,1.6,0.0125,0.024435738,0.0285,0.02
01/10/2010,Tea,1.984429,2.28,1.67,0.0125,0.024805363,0.0285,0.020875
01/11/2010,Tea,1.987037,2.28,1.62,0.0125,0.024837963,0.0285,0.02025
01/12/2010,Tea,1.967868,2.28,1.58,0.0125,0.02459835,0.0285,0.01975
01/01/2011,Tea,2.007176,2.28,1.62,0.0125,0.0250897,0.0285,0.02025
01/02/2011,Tea,1.943,2.28,1.58,0.0125,0.0242875,0.0285,0.01975
01/03/2011,Tea,1.982979,2.28,1.58,0.0125,0.024787238,0.0285,0.01975
01/04/2011,Tea,1.995429,2.28,1.63,0.0125,0.024942863,0.0285,0.020375
01/05/2011,Tea,1.939928,2.2,1.57,0.0125,0.0242491,0.0275,0.019625
01/06/2011,Tea,1.994615,2.28,1.62,0.0125,0.024932688,0.0285,0.02025
01/07/2011,Tea,1.989357,2.29,1.57,0.0125,0.024866963,0.028625,0.019625
01/08/2011,Tea,2.038425,2.28,1.69,0.0125,0.025480313,0.0285,0.021125
01/09/2011,Tea,1.960282,2.27,1.58,0.0125,0.024503525,0.028375,0.01975
01/10/2011,Tea,2.007222,2.29,1.67,0.0125,0.025090275,0.028625,0.020875
01/11/2011,Tea,1.996596,2.27,1.58,0.0125,0.02495745,0.028375,0.01975
01/12/2011,Tea,2.024126,2.29,1.65,0.0125,0.025301575,0.028625,0.020625
01/01/2012,Tea,2.00493,2.39,1.51,0.0125,0.025061625,0.029875,0.018875
01/02/2012,Tea,1.99938,2.35,1.65,0.0125,0.02499225,0.029375,0.020625
01/03/2012,Tea,1.945214,2.28,1.5,0.0125,0.024315175,0.0285,0.01875
01/04/2012,Tea,1.989722,2.29,1.69,0.0125,0.024871525,0.028625,0.021125
01/05/2012,Tea,1.938451,2.35,1.41,0.0125,0.024230638,0.029375,0.017625
01/06/2012,Tea,2.02331,2.35,1.69,0.0125,0.025291375,0.029375,0.021125
01/07/2012,Tea,1.993973,2.35,1.5,0.0125,0.024924663,0.029375,0.01875
01/08/2012,Tea,2.010699,2.35,1.45,0.0125,0.025133738,0.029375,0.018125
01/09/2012,Tea,1.982797,2.35,1.59,0.0125,0.024784963,0.029375,0.019875
01/10/2012,Tea,2.028873,2.45,1.5,0.0125,0.025360913,0.030625,0.01875
01/11/2012,Tea,2.061761,2.49,1.59,0.0125,0.025772013,0.031125,0.019875
01/12/2012,Tea,2.042708,2.49,1.4,0.0125,0.02553385,0.031125,0.0175
01/01/2013,Tea,2.071064,2.49,1.65,0.0125,0.0258883,0.031125,0.020625
01/02/2013,Tea,2.103944,2.49,1.5,0.0125,0.0262993,0.031125,0.01875
01/03/2013,Tea,2.052253,2.49,1.39,0.0125,0.025653163,0.031125,0.017375
01/04/2013,Tea,2.040909,2.48,1.39,0.0125,0.025511363,0.031,0.017375
01/05/2013,Tea,2.035417,2.49,1.39,0.0125,0.025442713,0.031125,0.017375
01/06/2013,Tea,2.049371,2.49,1.39,0.0125,0.025617138,0.031125,0.017375
01/07/2013,Tea,2.032465,2.45,1.39,0.0125,0.025405813,0.030625,0.017375
01/08/2013,Tea,2.011956,2.48,1.39,0.0125,0.02514945,0.031,0.017375
01/09/2013,Tea,2.005282,2.49,1.39,0.0125,0.025066025,0.031125,0.017375
01/10/2013,Tea,2.058723,2.49,1.39,0.0125,0.025734038,0.031125,0.017375
01/11/2013,Tea,2.071678,2.49,1.39,0.0125,0.025895975,0.031125,0.017375
01/12/2013,Tea,2.009704,2.45,1.39,0.0125,0.0251213,0.030625,0.017375
01/01/2014,Tea,2.084965,2.57,1.39,0.0125,0.026062063,0.032125,0.017375
01/02/2014,Tea,2.016224,2.48,1.49,0.0125,0.0252028,0.031,0.018625
01/03/2014,Tea,2.028881,2.48,1.49,0.0125,0.025361013,0.031,0.018625
01/04/2014,Tea,2.073082,2.59,1.49,0.0125,0.025913525,0.032375,0.018625
01/05/2014,Tea,2.059796,2.55,1.49,0.0125,0.02574745,0.031875,0.018625
01/06/2014,Tea,2.029932,2.45,1.49,0.0125,0.02537415,0.030625,0.018625
01/07/2014,Tea,2.067724,2.59,1.49,0.0125,0.02584655,0.032375,0.018625
01/08/2014,Tea,2.060748,2.55,1.49,0.0125,0.02575935,0.031875,0.018625
01/09/2014,Tea,1.965315,2.4,1.39,0.0125,0.024566438,0.03,0.017375
01/10/2014,Tea,2.024375,2.49,1.34,0.0125,0.025304688,0.031125,0.01675
01/11/2014,Tea,1.959286,2.425,1.34,0.0125,0.024491075,0.0303125,0.01675
01/12/2014,Tea,2.021986,2.49,1.39,0.0125,0.025274825,0.031125,0.017375
01/01/2015,Tea,1.962908,2.48,1.29,0.0125,0.02453635,0.031,0.016125
01/02/2015,Tea,1.977721,2.45,1.34,0.0125,0.024721513,0.030625,0.01675
01/03/2015,Tea,1.956715,2.49,1.29,0.0125,0.024458938,0.031125,0.016125
01/04/2015,Tea,1.97979,2.45,1.29,0.0125,0.024747375,0.030625,0.016125
01/05/2015,Tea,1.945634,2.49,1.19,0.0125,0.024320425,0.031125,0.014875
01/06/2015,Tea,1.939379,2.46,1.19,0.0125,0.024242238,0.03075,0.014875
01/07/2015,Tea,1.941538,2.45,1.19,0.0125,0.024269225,0.030625,0.014875
01/08/2015,Tea,1.902286,2.3,1.17,0.0125,0.023778575,0.02875,0.014625
01/09/2015,Tea,1.963094,2.48,1.19,0.0125,0.024538675,0.031,0.014875
01/10/2015,Tea,1.920863,2.3,1.19,0.0125,0.024010788,0.02875,0.014875
01/11/2015,Tea,1.971757,2.45,1.19,0.0125,0.024646963,0.030625,0.014875
01/12/2015,Tea,1.931918,2.29,1.19,0.0125,0.024148975,0.028625,0.014875
01/01/2016,Tea,1.954865,2.37,1.19,0.0125,0.024435813,0.029625,0.014875
01/02/2016,Tea,1.924726,2.29,1.19,0.0125,0.024059075,0.028625,0.014875
01/03/2016,Tea,1.92952,2.4,1.19,0.0125,0.024119,0.03,0.014875
01/04/2016,Tea,1.950667,2.45,1.19,0.0125,0.024383338,0.030625,0.014875
01/05/2016,Tea,1.954899,2.45,1.19,0.0125,0.024436238,0.030625,0.014875
01/06/2016,Tea,1.94034,2.3,1.19,0.0125,0.02425425,0.02875,0.014875
01/07/2016,Tea,1.944345,2.49,1.19,0.0125,0.024304313,0.031125,0.014875
01/08/2016,Tea,2.017622,2.49,1.25,0.0125,0.025220275,0.031125,0.015625
01/09/2016,Tea,1.901275,2.29,1.19,0.0125,0.023765938,0.028625,0.014875
01/10/2016,Tea,1.970274,2.48,1.19,0.0125,0.024628425,0.031,0.014875
01/11/2016,Tea,1.957534,2.45,1.2,0.0125,0.024469175,0.030625,0.015
01/12/2016,Tea,1.948904,2.46,1.29,0.0125,0.0243613,0.03075,0.016125
01/01/2017,Tea,2.022766,2.5,1.29,0.0125,0.025284575,0.03125,0.016125
01/02/2017,Tea,2.002573,2.5,1.19,0.0125,0.025032163,0.03125,0.014875
01/03/2017,Tea,1.987724,2.5,1.29,0.0125,0.02484655,0.03125,0.016125
01/04/2017,Tea,1.962533,2.3,1.29,0.0125,0.024531663,0.02875,0.016125
01/05/2017,Tea,1.955578,2.34,1.2,0.0125,0.024444725,0.02925,0.015
01/06/2017,Tea,1.945931,2.3,1.29,0.0125,0.024324138,0.02875,0.016125
01/07/2017,Tea,2.012207,2.5,1.29,0.0125,0.025152588,0.03125,0.016125
01/08/2017,Tea,1.915342,2.34,1.29,0.0125,0.023941775,0.02925,0.016125
01/09/2017,Tea,2.068356,2.6,1.19,0.0125,0.02585445,0.0325,0.014875
01/10/2017,Tea,2.033904,2.5,1.19,0.0125,0.0254238,0.03125,0.014875
01/11/2017,Tea,1.956014,2.49,1.19,0.0125,0.024450175,0.031125,0.014875
01/12/2017,Tea,2.095714,2.65,1.19,0.0125,0.026196425,0.033125,0.014875
01/01/2018,Tea,1.996419,2.5,1.1,0.0125,0.024955238,0.03125,0.01375
01/02/2018,Tea,2.049241,2.5,1.1,0.0125,0.025615513,0.03125,0.01375
01/03/2018,Tea,2.071286,2.5,1.1,0.0125,0.025891075,0.03125,0.01375
01/04/2018,Tea,2.093125,2.5,1.1,0.0125,0.026164063,0.03125,0.01375
01/05/2018,Tea,2.036294,2.49,1.1,0.0125,0.025453675,0.031125,0.01375
01/06/2018,Tea,2.063514,2.5,1.2,0.0125,0.025793925,0.03125,0.015
01/07/2018,Tea,2.057315,2.5,1.1,0.0125,0.025716438,0.03125,0.01375
01/08/2018,Tea,1.995556,2.5,1.1,0.0125,0.02494445,0.03125,0.01375
01/09/2018,Tea,2.032569,2.5,1.15,0.0125,0.025407113,0.03125,0.014375
01/10/2018,Tea,1.995586,2.49,1.1,0.0125,0.024944825,0.031125,0.01375
01/11/2018,Tea,2.018108,2.5,1.2,0.0125,0.02522635,0.03125,0.015
01/12/2018,Tea,2.088699,2.5,1.2,0.0125,0.026108738,0.03125,0.015
01/01/2019,Tea,2.059161,2.5,1.1,0.0125,0.025739513,0.03125,0.01375
01/02/2019,Tea,1.938231,2.29,1.2,0.0125,0.024227888,0.028625,0.015
01/03/2019,Tea,2.065608,2.5,1.2,0.0125,0.0258201,0.03125,0.015
01/04/2019,Tea,1.97518,2.5,1.1,0.0125,0.02468975,0.03125,0.01375
01/05/2019,Tea,2.043469,2.6,1.2,0.0125,0.025543363,0.0325,0.015
01/06/2019,Tea,2.074867,2.6,1.2,0.0125,0.025935838,0.0325,0.015
01/07/2019,Tea,2.136107,2.65,1.2,0.0125,0.026701338,0.033125,0.015
01/08/2019,Tea,1.94443,2.49,1.2,0.0125,0.024305375,0.031125,0.015
01/09/2019,Tea,2.083356,2.6,1.23,0.0125,0.02604195,0.0325,0.015375
01/10/2019,Tea,2.127152,2.65,1.2,0.0125,0.0265894,0.033125,0.015
01/11/2019,Tea,2.05302,2.65,1.2,0.0125,0.02566275,0.033125,0.015
01/12/2019,Tea,2.074097,2.6,1.225,0.0125,0.025926213,0.0325,0.0153125
01/01/2020,Tea,2.038214,2.6,1.175,0.0125,0.025477675,0.0325,0.0146875
01/02/2020,Tea,2.032754,2.65,1.15,0.0125,0.025409425,0.033125,0.014375
01/03/2020,Tea,2.1188,2.65,1.2,0.0125,0.026485,0.033125,0.015
01/04/2020,Tea,2.005568,2.65,1.2,0.0125,0.0250696,0.033125,0.015
01/05/2020,Tea,1.995603,2.725,1.2,0.0125,0.024945038,0.0340625,0.015
01/06/2020,Tea,1.962479,2.65,1.2,0.0125,0.024530988,0.033125,0.015
01/07/2020,Tea,1.949756,2.5,1.2,0.0125,0.02437195,0.03125,0.015
01/08/2020,Tea,1.9515,2.5,1.2,0.0125,0.02439375,0.03125,0.015
01/09/2020,Tea,1.93965,2.5,1.1,0.0125,0.024245625,0.03125,0.01375
01/10/2020,Tea,2.002057,2.59,1.2,0.0125,0.025025713,0.032375,0.015
01/11/2020,Tea,1.695222,2,1.1,0.0125,0.021190275,0.025,0.01375
01/12/2020,Tea,1.954898,2.6,1.1,0.0125,0.024436225,0.0325,0.01375
01/01/2021,Tea,1.918403,2.55,1.1,0.0125,0.023980038,0.031875,0.01375
01/02/2021,Tea,2.00041,2.55,1.1,0.0125,0.025005125,0.031875,0.01375
01/03/2021,Tea,2.007164,2.55,1.15,0.0125,0.02508955,0.031875,0.014375
01/04/2021,Tea,1.922308,2.5,1.15,0.0125,0.02402885,0.03125,0.014375
01/05/2021,Tea,1.984414,2.6,1.1,0.0125,0.024805175,0.0325,0.01375
01/06/2021,Tea,1.978667,2.6,1.1,0.0125,0.024733338,0.0325,0.01375
01/07/2021,Tea,1.925429,2.445,1.15,0.0125,0.024067863,0.0305625,0.014375
01/08/2021,Tea,2.004928,2.6,1.15,0.0125,0.0250616,0.0325,0.014375
01/09/2021,Tea,2.022042,2.6,1.15,0.0125,0.025275525,0.0325,0.014375
01/10/2021,Tea,2.075603,2.65,1.15,0.0125,0.025945038,0.033125,0.014375
01/11/2021,Tea,2.057347,2.65,1.15,0.0125,0.025716838,0.033125,0.014375
01/12/2021,Tea,2.003382,2.6,1.1,0.0125,0.025042275,0.0325,0.01375
01/01/2022,Tea,2.075833,2.775,1.1,0.0125,0.025947913,0.0346875,0.01375
01/02/2022,Tea,2.109853,2.67,1.125,0.0125,0.026373163,0.033375,0.0140625
01/03/2022,Tea,2.101837,2.8,1.1,0.0125,0.026272963,0.035,0.01375
01/04/2022,Tea,2.070405,2.65,1.1,0.0125,0.025880063,0.033125,0.01375
01/05/2022,Tea,2.138521,2.75,1.15,0.0125,0.026731513,0.034375,0.014375
01/06/2022,Tea,2.104101,2.85,1.15,0.0125,0.026301263,0.035625,0.014375
01/07/2022,Tea,2.128112,2.9,1.2,0.0125,0.0266014,0.03625,0.015
01/08/2022,Tea,2.165208,2.85,1.2,0.0125,0.0270651,0.035625,0.015
01/09/2022,Tea,2.266127,3,1.2,0.0125,0.028326588,0.0375,0.015
01/10/2022,Tea,2.141901,2.9,1.2,0.0125,0.026773763,0.03625,0.015
01/11/2022,Tea,2.190929,2.995,1.15,0.0125,0.027386613,0.0374375,0.014375
01/01/2006,Tomatoes,1.452644,1.52,1.08,0.1,0.1452644,0.152,0.108
01/02/2006,Tomatoes,1.502209,1.66,1.09,0.1,0.1502209,0.166,0.109
01/03/2006,Tomatoes,1.567519,1.69,1.19,0.1,0.1567519,0.169,0.119
01/04/2006,Tomatoes,1.642765,1.86,1.15,0.1,0.1642765,0.186,0.115
01/05/2006,Tomatoes,1.763837,1.99,1.29,0.1,0.1763837,0.199,0.129
01/06/2006,Tomatoes,1.635188,1.7,1.28,0.1,0.1635188,0.17,0.128
01/07/2006,Tomatoes,1.659767,1.74,1.29,0.1,0.1659767,0.174,0.129
01/08/2006,Tomatoes,1.588258,1.695,1.28,0.1,0.1588258,0.1695,0.128
01/09/2006,Tomatoes,1.666423,1.76,1.29,0.1,0.1666423,0.176,0.129
01/10/2006,Tomatoes,1.692688,1.74,1.29,0.1,0.1692688,0.174,0.129
01/11/2006,Tomatoes,1.660402,1.74,1.3,0.1,0.1660402,0.174,0.13
01/12/2006,Tomatoes,1.596707,1.69,1.29,0.1,0.1596707,0.169,0.129
01/01/2007,Tomatoes,1.734049,1.89,1.32,0.1,0.1734049,0.189,0.132
01/02/2007,Tomatoes,1.777717,1.85,1.39,0.1,0.1777717,0.185,0.139
